Pos,Name,Number,Rating,Ranking,Height,Weight,Age,Birthday,Exp.,Drafted,Draft Round,Draft Pick,College,Merge Name,Team,Year
OT,Chuma Edoga,75,71,#76 OT,"6'3""",308,23,5/24/97,1st season,2019,3,92,USC,C.Edoga,New York Jets,2018
OT,Brandon Shell,72,69,#84 OT,"6'5""",324,28,2/5/92,4th season,2016,5,158,South Carolina,B.Shell,New York Jets,2018
OT,Brent Qvale,79,64,#97 OT,"6'7""",315,29,3/10/91,5th season,2014,,,Nebraska,B.Qvale,New York Jets,2018
NT,Steve McLendon,99,83,#13 NT,"6'4""",280,34,1/2/86,10th season,2009,,,Troy,S.McLendon,New York Jets,2018
NT,Folorunso Fatukasi,94,66,#44 NT,"6'4""",318,25,3/3/95,2nd season,2018,6,180,Connecticut,F.Fatukasi,New York Jets,2018
DE,Henry Anderson,96,80,#32 DE,"6'6""",294,28,8/2/91,5th season,2015,3,93,Stanford,H.Anderson,New York Jets,2018
DE,Quinnen Williams,95,78,#11 DE,"6'3""",303,22,12/20/97,1st season,2019,1,3,Alabama,Q.Williams,New York Jets,2018
DE,Jordan Willis,60,78,#103 DE,"6'4""",255,25,5/1/95,3rd season,2017,3,73,Kansas State,J.Willis,New York Jets,2018
DE,Kyle Phillips,98,74,#78 DE,"6'4""",272,23,5/4/97,1st season,2019,,,Tennessee,K.Phillips,New York Jets,2018
DE,Nathan Shepherd,97,70,#97 DE,"6'4""",315,26,10/8/93,2nd season,2018,3,72,Fort Hays State,N.Shepherd,New York Jets,2018
DE,Bronson Kaufusi,91,70,#118 DE,"6'6""",285,28,7/5/91,2nd season,2016,3,70,Brigham Young,B.Kaufusi,New York Jets,2018
LB,CJ Mosley,57,84,#5 LB,"6'2""",234,28,6/18/92,5th season,2014,1,17,Alabama,C.Mosley,New York Jets,2018
LB,Jordan Jenkins,48,79,#74 LB,"6'3""",259,25,6/30/94,4th season,2016,3,83,Georgia,J.Jenkins,New York Jets,2018
LB,Blake Cashman,53,75,#32 LB,"6'1""",237,24,5/9/96,1st season,2019,5,157,Minnesota,B.Cashman,New York Jets,2018
LB,Tarell Basham,93,75,#80 LB,"6'4""",259,26,3/17/94,3rd season,2017,3,80,Ohio U.,T.Basham,New York Jets,2018
LB,Albert McClellan,47,73,#37 LB,"6'1""",245,34,6/4/86,7th season,2010,,,Marshall,A.McClellan,New York Jets,2018
LB,Paul Worrilow,40,72,,"6'0""",230,30,5/1/90,7th season,2013,,,Delaware,P.Worrilow,New York Jets,2018
LB,Brandon Copeland,51,71,,"6'3""",260,28,7/1/91,5th season,2013,,,Pennsylvania,B.Copeland,New York Jets,2018
LB,Harvey Langi,44,68,#136 LB,"6'1""",249,27,9/23/92,2nd season,2017,,,Brigham Young,H.Langi,New York Jets,2018
LB,Neville Hewitt,46,67,#56 LB,"6'2""",235,27,4/5/93,5th season,2015,,,Marshall,N.Hewitt,New York Jets,2018
LB,John Franklin-Myers,56,67,#117 LB,"6'4""",283,23,9/25/96,2nd season,2018,4,135,Stephen F. Austin St.,J.Franklin-Myers,New York Jets,2018
LB,Frankie Luvu,50,67,#119 LB,"6'2""",242,23,9/18/96,2nd season,2018,,,Washington State,F.Luvu,New York Jets,2018
LB,James Burgess,58,66,,"6'0""",236,26,3/8/94,3rd season,2016,,,Louisville,J.Burgess,New York Jets,2018
LB,BJ Bello,49,63,,"6'2""",230,25,10/30/94,2nd season,2017,,,Illinois State,B.Bello,New York Jets,2018
CB,Trumaine Johnson,22,82,#26 CB,"6'2""",204,30,1/1/90,7th season,2012,3,65,Montana,T.Johnson,New York Jets,2018
CB,Brian Poole,34,79,#74 CB,"5'10""",210,27,10/19/92,4th season,2016,,,Florida,B.Poole,New York Jets,2018
CB,Darryl Roberts,27,76,#58 CB,"5'11""",187,29,11/25/90,5th season,2015,7,247,Marshall,D.Roberts,New York Jets,2018
CB,Maurice Canady,37,73,,"6'1""",193,26,5/25/94,4th season,2016,6,209,Virginia,M.Canady,New York Jets,2018
CB,Blessuan Austin,31,73,,"6'1""",198,23,7/18/96,1st season,2019,6,196,Rutgers,B.Austin,New York Jets,2018
CB,Nate Hairston,21,72,#180 CB,"6'0""",196,25,6/29/94,3rd season,2017,5,158,Temple,N.Hairston,New York Jets,2018
CB,Kyron Brown,40,67,,"6'1""",194,24,5/25/96,1st season,2019,,,Akron,K.Brown,New York Jets,2018
CB,Arthur Maulet,23,66,,"5'11""",190,26,7/12/93,3rd season,2017,,,Memphis,A.Maulet,New York Jets,2018
SS,Jamal Adams,33,86,#4 SS,"6'0""",214,24,10/16/95,3rd season,2017,1,6,LSU,J.Adams,New York Jets,2018
SS,Rontez Miles,45,71,#43 SS,"6'0""",203,31,11/25/88,4th season,2013,,,California - PA,R.Miles,New York Jets,2018
SS,Blake Countess,32,69,,"5'9""",187,26,8/8/93,4th season,2016,6,196,Auburn,B.Countess,New York Jets,2018
FS,Matthias Farley,41,80,#36 FS,"5'11""",204,27,7/14/92,4th season,2016,,,Notre Dame,M.Farley,New York Jets,2018
FS,Marcus Maye,20,78,#29 FS,"6'0""",212,26,3/7/94,3rd season,2017,2,39,Florida,M.Maye,New York Jets,2018
FS,Bennett Jackson,32,69,,"6'0""",195,28,9/15/91,2nd season,2014,6,187,Notre Dame,B.Jackson,New York Jets,2018
LS,Thomas Hennessy,42,43,#26 LS,"6'3""",236,26,6/10/94,3rd season,2017,,,Duke,T.Hennessy,New York Jets,2018
K,Chandler Catanzaro,7,77,#15 K,"6'1""",195,29,2/26/91,5th season,2014,,,Clemson,C.Catanzaro,New York Jets,2018
K,Sam Ficken,9,72,,"6'2""",186,27,12/13/92,1st season,2016,,,Penn State,S.Ficken,New York Jets,2018
K,Kaare Vedvik,7,68,#34 K,"6'4""",209,26,3/15/94,Rookie,2018,,,Marshall,K.Vedvik,New York Jets,2018
P,Lachlan Edwards,4,72,#26 P,"6'4""",211,28,4/27/92,4th season,2016,7,235,Sam Houston State,L.Edwards,New York Jets,2018
QB,Sam Darnold,14,73,#43 QB,"6'3""",221,23,6/4/97,1st season,2018,1,3,USC,S.Darnold,New York Jets,2017
QB,Josh McCown,15,73,#37 QB,"6'4""",215,40,7/4/79,16th season,2002,3,81,Sam Houston State,J.McCown,New York Jets,2017
QB,Davis Webb,5,73,#50 QB,"6'5""",229,25,1/21/95,1st season,2017,3,87,California,D.Webb,New York Jets,2017
RB,Isaiah Crowell,20,82,#37 RB,"5'11""",224,27,1/8/93,4th season,2014,,,Alabama State,I.Crowell,New York Jets,2017
RB,Bilal Powell,29,81,#53 RB,"5'10""",204,31,10/4/88,8th season,2011,4,126,Louisville,B.Powell,New York Jets,2017
RB,Elijah McGuire,25,70,#101 RB,"5'9""",212,26,5/31/94,1st season,2017,6,188,Louisiana-Lafayette,E.McGuire,New York Jets,2017
RB,De'Angelo Henderson,35,68,#123 RB,"5'7""",202,27,11/24/92,Rookie,2017,6,203,Coastal Carolina,D.Henderson,New York Jets,2017
RB,Trenton Cannon,40,67,#124 RB,"5'10""",182,25,7/22/94,1st season,2018,6,204,Virginia State,T.Cannon,New York Jets,2017
WR,Rishard Matthews,82,82,#43 WR,"6'0""",210,30,10/12/89,6th season,2012,7,227,Nevada,R.Matthews,New York Jets,2017
WR,Jermaine Kearse,10,80,#55 WR,"6'1""",209,30,2/6/90,6th season,2012,,,Washington,J.Kearse,New York Jets,2017
WR,Quincy Enunwa,81,79,#67 WR,"6'2""",225,28,5/30/92,4th season,2014,6,209,Nebraska,Q.Enunwa,New York Jets,2017
WR,Robby Anderson,11,74,#26 WR,"6'3""",180,27,5/8/93,3rd season,2016,,,Temple,R.Anderson,New York Jets,2017
WR,Andre Roberts,3,72,#112 WR,"5'11""",195,32,1/8/88,9th season,2010,3,88,The Citadel,A.Roberts,New York Jets,2017
WR,Lucky Whitehead,82,70,#150 WR,"5'10""",163,28,6/2/92,1st season,2015,,,Florida Atlantic,L.Whitehead,New York Jets,2017
WR,Deontay Burnett,18,69,#148 WR,"6'0""",186,22,10/3/97,Rookie,2018,,,USC,D.Burnett,New York Jets,2017
WR,JJ Jones,84,67,#190 WR,"6'2""",225,,,Rookie,2020,,,,J.Jones,New York Jets,2017
WR,Neal Sterling,85,66,#223 WR,"6'3""",232,28,1/14/92,3rd season,2015,7,220,Monmouth,N.Sterling,New York Jets,2017
WR,Charone Peake,17,66,#218 WR,"6'2""",209,27,10/15/92,1st season,2016,7,241,Clemson,C.Peake,New York Jets,2017
TE,Clive Walford,47,75,#59 TE,"6'4""",251,28,10/1/91,4th season,2015,3,68,Miami,C.Walford,New York Jets,2017
TE,Jordan Leggett,86,72,#63 TE,"6'5""",258,25,1/30/95,2nd season,2017,5,150,Clemson,J.Leggett,New York Jets,2017
TE,Chris Herndon IV,89,66,#110 TE,"6'4""",253,24,2/22/96,1st season,2018,4,107,,C.Herndon,New York Jets,2017
TE,Eric Tomlinson,83,63,#105 TE,"6'6""",261,28,4/21/92,3rd season,2015,,,UTEP,E.Tomlinson,New York Jets,2017
C,Spencer Long,61,78,#25 C,"6'5""",320,29,11/7/90,5th season,2014,3,78,Nebraska,S.Long,New York Jets,2017
C,Jonotthan Harrison,78,69,#39 C,"6'3""",304,28,8/24/91,5th season,2014,,,Florida,J.Harrison,New York Jets,2017
OG,James Carpenter,77,82,#19 OG,"6'4""",321,31,3/21/89,8th season,2011,1,25,Alabama,J.Carpenter,New York Jets,2017
OG,Brian Winters,67,78,#24 OG,"6'4""",320,28,7/9/91,6th season,2013,3,72,Kent State,B.Winters,New York Jets,2017
OG,Dakota Dozier,70,71,#66 OG,"6'4""",313,29,4/29/91,5th season,2014,4,137,Furman,D.Dozier,New York Jets,2017
OT,Kelvin Beachum,68,75,#26 OT,"6'3""",306,31,6/8/89,7th season,2012,7,248,SMU,K.Beachum,New York Jets,2017
OT,Brent Qvale,79,69,#96 OT,"6'7""",315,29,3/10/91,4th season,2014,,,Nebraska,B.Qvale,New York Jets,2017
OT,Brandon Shell,72,69,#84 OT,"6'5""",324,28,2/5/92,3rd season,2016,5,158,South Carolina,B.Shell,New York Jets,2017
NT,Steve McLendon,99,75,#6 NT,"6'4""",280,34,1/2/86,9th season,2009,,,Troy,S.McLendon,New York Jets,2017
NT,Mike Pennel,98,67,#28 NT,"6'4""",332,29,5/8/91,5th season,2014,,,Colorado State-Pueblo,M.Pennel,New York Jets,2017
DE,Leonard Williams,92,85,#17 DE,"6'5""",302,26,6/19/94,4th season,2015,1,6,Southern Cal,L.Williams,New York Jets,2017
DE,Henry Anderson,96,76,#91 DE,"6'6""",294,28,8/2/91,4th season,2015,3,93,Stanford,H.Anderson,New York Jets,2017
DE,Nathan Shepherd,97,71,#83 DE,"6'4""",315,26,10/8/93,1st season,2018,3,72,Fort Hays State,N.Shepherd,New York Jets,2017
DE,Bronson Kaufusi,91,69,#128 DE,"6'6""",285,28,7/5/91,1st season,2016,3,70,Brigham Young,B.Kaufusi,New York Jets,2017
DE,Folorunso Fatukasi,94,65,#149 DE,"6'4""",318,25,3/3/95,1st season,2018,6,180,Connecticut,F.Fatukasi,New York Jets,2017
LB,Jeremiah Attaochu,55,80,#58 LB,"6'3""",252,27,1/16/93,5th season,2014,2,50,Georgia Tech,J.Attaochu,New York Jets,2017
LB,Avery Williamson,54,79,#12 LB,"6'1""",246,28,3/8/92,5th season,2014,5,151,Kentucky,A.Williamson,New York Jets,2017
LB,Darron Lee,58,72,#47 LB,"6'1""",232,25,10/18/94,3rd season,2016,1,20,Ohio State,D.Lee,New York Jets,2017
LB,Emmanuel Lamur,54,72,#86 LB,"6'4""",232,31,6/8/89,6th season,2012,,,Kansas State,E.Lamur,New York Jets,2017
LB,Kevin Pierre-Louis,56,70,#42 LB,"6'0""",232,28,10/6/91,5th season,2014,4,132,Boston College,K.Pierre-Louis,New York Jets,2017
LB,Neville Hewitt,46,70,#48 LB,"6'2""",235,27,4/5/93,4th season,2015,,,Marshall,N.Hewitt,New York Jets,2017
LB,Tarell Basham,93,70,#53 LB,"6'4""",259,26,3/17/94,2nd season,2017,3,80,Ohio U.,T.Basham,New York Jets,2017
LB,Jordan Jenkins,48,69,#28 LB,"6'3""",259,25,6/30/94,3rd season,2016,3,83,Georgia,J.Jenkins,New York Jets,2017
LB,Josh Martin,95,68,#66 LB,"6'3""",245,28,11/7/91,5th season,2013,,,Columbia,J.Martin,New York Jets,2017
LB,Frankie Luvu,50,67,#120 LB,"6'2""",242,23,9/18/96,1st season,2018,,,Washington State,F.Luvu,New York Jets,2017
LB,Anthony Wint,52,67,#142 LB,"5'11""",231,24,9/14/95,-1th season,2018,,,Florida International,A.Wint,New York Jets,2017
LB,Brandon Copeland,51,66,#118 LB,"6'3""",260,28,7/1/91,4th season,2013,,,Pennsylvania,B.Copeland,New York Jets,2017
LB,Harvey Langi,44,59,#8 LB,"6'1""",249,27,9/23/92,1st season,2017,,,Brigham Young,H.Langi,New York Jets,2017
CB,Trumaine Johnson,22,82,#45 CB,"6'2""",204,30,1/1/90,6th season,2012,3,65,Montana,T.Johnson,New York Jets,2017
CB,Morris Claiborne,21,79,#59 CB,"5'11""",185,30,2/7/90,7th season,2012,1,6,LSU,M.Claiborne,New York Jets,2017
CB,Buster Skrine,41,76,#39 CB,"5'9""",185,31,4/25/89,8th season,2011,5,137,Tennessee-Chattanooga,B.Skrine,New York Jets,2017
CB,Rashard Robinson,30,76,#102 CB,"6'0""",175,24,7/23/95,2nd season,2016,4,133,LSU,R.Robinson,New York Jets,2017
CB,Parry Nickerson,43,65,#194 CB,"5'10""",182,25,10/10/94,1st season,2018,6,179,Tulane,P.Nickerson,New York Jets,2017
CB,Derrick Jones,31,63,#214 CB,"6'2""",188,25,12/4/94,1st season,2017,6,204,Mississippi,D.Jones,New York Jets,2017
SS,Jamal Adams,33,81,#10 SS,"6'0""",214,24,10/16/95,2nd season,2017,1,6,LSU,J.Adams,New York Jets,2017
SS,Terrence Brooks,23,70,#45 SS,"5'11""",198,29,3/1/91,5th season,2014,3,79,Florida State,T.Brooks,New York Jets,2017
FS,Marcus Maye,26,74,#35 FS,"6'0""",212,26,3/7/94,2nd season,2017,2,39,Florida,M.Maye,New York Jets,2017
FS,Rontez Miles,45,72,#46 FS,"6'0""",203,31,11/25/88,3rd season,2013,,,California - PA,R.Miles,New York Jets,2017
FS,Darryl Roberts,27,68,#32 FS,"5'11""",187,29,11/25/90,4th season,2015,7,247,Marshall,D.Roberts,New York Jets,2017
FS,Doug Middleton,36,60,#83 FS,"5'11""",210,26,9/22/93,1st season,2016,,,Appalachian State,D.Middleton,New York Jets,2017
LS,Thomas Hennessy,42,43,#27 LS,"6'3""",236,26,6/10/94,2nd season,2017,,,Duke,T.Hennessy,New York Jets,2017
K,Jason Myers,2,78,#34 K,"5'11""",190,29,5/11/91,4th season,2015,,,Marist,J.Myers,New York Jets,2017
P,Lachlan Edwards,4,72,#18 P,"6'4""",211,28,4/27/92,3rd season,2016,7,235,Sam Houston State,L.Edwards,New York Jets,2017
QB,Carson Wentz,11,84,#11 QB,"6'5""",237,27,12/29/92,5,2016,1,2,North Dakota State,C.Wentz,Philadelphia Eagles,2020
QB,Nate Sudfeld,7,67,#120 QB,"6'6""",236,26,10/6/93,5,2016,6,187,Indiana,N.Sudfeld,Philadelphia Eagles,2020
QB,Kyle Lauletta,8,67,#120 QB,"6'3""",222,25,3/16/95,2,2018,4,108,Richmond,K.Lauletta,Philadelphia Eagles,2020
QB,Khalil Tate,,67,#120 QB,"6'1""",212,,,0,2020,,,,K.Tate,Philadelphia Eagles,2020
QB,Jalen Hurts,,67,#120 QB,"6'1""",222,21,8/6/98,0,2020,2,53,Oklahoma,J.Hurts,Philadelphia Eagles,2020
RB,Miles Sanders,26,77,#73 RB,"5'11""",211,23,4/30/97,2,2019,2,53,Penn State,M.Sanders,Philadelphia Eagles,2020
RB,Corey Clement,30,76,#93 RB,"5'10""",221,25,11/1/94,4,2017,,,Wisconsin,C.Clement,Philadelphia Eagles,2020
RB,Elijah Holyfield,33,70,#196 RB,"5'10""",217,21,11/29/98,1,2019,,,Georgia,E.Holyfield,Philadelphia Eagles,2020
RB,Boston Scott,38,67,#304 RB,"5'7""",203,25,4/26/95,2,2018,6,201,Louisiana Tech,B.Scott,Philadelphia Eagles,2020
RB,Adrian Killins Jr.,,67,#304 RB,"5'7""",162,,,0,2020,,,Central Florida,A.Killins,Philadelphia Eagles,2020
RB,Michael Warren,,67,#304 RB,"5'9""",226,,,0,2020,,,,M.Warren,Philadelphia Eagles,2020
WR,Alshon Jeffery,17,88,#20 WR,"6'3""",216,30,2/13/90,9,2012,2,45,South Carolina,A.Jeffery,Philadelphia Eagles,2020
WR,DeSean Jackson,10,86,#29 WR,"5'10""",175,33,11/30/86,13,2008,2,49,California,D.Jackson,Philadelphia Eagles,2020
WR,Marquise Goodwin,13,79,#71 WR,"5'9""",183,29,11/18/90,8,2013,3,78,Texas,M.Goodwin,Philadelphia Eagles,2020
WR,JJ Arcega-Whiteside,19,76,#113 WR,"6'2""",225,23,12/30/96,2,2019,2,57,Stanford,J.Arcega-Whiteside,Philadelphia Eagles,2020
WR,Marcus Green,89,72,#229 WR,"5'8""",185,23,8/12/96,1,2019,6,203,Louisiana-Monroe,M.Green,Philadelphia Eagles,2020
WR,Deontay Burnett,82,69,#309 WR,"6'0""",186,22,10/3/97,2,2018,,,USC,D.Burnett,Philadelphia Eagles,2020
WR,Shelton Gibson,83,67,#556 WR,"5'11""",191,26,3/19/94,3,2017,5,166,West Virginia,S.Gibson,Philadelphia Eagles,2020
WR,Quez Watkins,,67,#556 WR,"6'0""",185,,,0,2020,6,200,Southern Miss,Q.Watkins,Philadelphia Eagles,2020
WR,Jalen Reagor,,67,#556 WR,"5'11""",206,21,12/31/98,0,2020,1,21,TCU,J.Reagor,Philadelphia Eagles,2020
WR,Greg Ward Jr,84,67,#556 WR,"5'10""",186,24,7/11/95,1,2017,,,Houston,G.Ward,Philadelphia Eagles,2020
WR,Robert Davis,14,67,#556 WR,"6'3""",219,25,4/1/95,3,2017,6,209,Georgia State,R.Davis,Philadelphia Eagles,2020
WR,John Hightower,,67,#556 WR,"6'1""",189,,,0,2020,5,168,Boise State,J.Hightower,Philadelphia Eagles,2020
TE,Zach Ertz,86,92,#4 TE,"6'5""",249,29,10/9/90,8,2013,2,35,Stanford,Z.Ertz,Philadelphia Eagles,2020
TE,Dallas Goedert,88,81,#29 TE,"6'5""",256,25,1/2/95,3,2018,2,49,South Dakota State,D.Goedert,Philadelphia Eagles,2020
TE,Joshua Perkins,81,75,#80 TE,"6'3""",225,26,8/4/93,3,2016,,,Washington,J.Perkins,Philadelphia Eagles,2020
TE,Alex Ellis,85,67,#282 TE,"6'4""",215,27,2/9/93,3,2016,,,Tennessee,A.Ellis,Philadelphia Eagles,2020
TE,Noah Togiai,,67,#282 TE,"6'3""",241,,,0,2020,,,,N.Togiai,Philadelphia Eagles,2020
C,Jason Kelce,62,95,#2 C,"6'3""",280,32,11/4/87,10,2011,6,191,Cincinnati,J.Kelce,Philadelphia Eagles,2020
C,Keegan Render,64,74,#33 C,"6'4""",306,24,11/22/95,1,2019,,,Iowa,K.Render,Philadelphia Eagles,2020
C,Luke Juriga,,67,#91 C,"6'3""",298,23,6/6/97,0,2020,,,,L.Juriga,Philadelphia Eagles,2020
OG,Brandon Brooks,79,92,#3 OG,"6'5""",343,30,8/18/89,9,2012,3,76,Miami (Ohio),B.Brooks,Philadelphia Eagles,2020
OG,Isaac Seumalo,73,72,#57 OG,"6'4""",303,26,10/28/93,5,2016,3,79,Oregon State,I.Seumalo,Philadelphia Eagles,2020
OG,Matt Pryor,69,69,#77 OG,"6'7""",358,25,12/15/94,3,2018,6,206,Texas Christian,M.Pryor,Philadelphia Eagles,2020
OG,Nate Herbig,67,68,#93 OG,"6'3""",338,25,10/6/94,2,2019,,,Stanford,N.Herbig,Philadelphia Eagles,2020
OG,Iosua Opeta,78,68,#93 OG,"6'4""",301,23,8/14/96,1,2019,,,Weber State,I.Opeta,Philadelphia Eagles,2020
OG,Jack Driscoll,,67,#112 OG,"6'5""",306,,,0,2020,4,145,Auburn,J.Driscoll,Philadelphia Eagles,2020
OT,Lane Johnson,65,87,#12 OT,"6'6""",303,30,5/7/90,8,2013,1,4,Oklahoma,L.Johnson,Philadelphia Eagles,2020
OT,Andre Dillard,77,73,#76 OT,"6'5""",315,24,10/2/95,2,2019,1,22,Washington State,A.Dillard,Philadelphia Eagles,2020
OT,Casey Tucker,72,68,#177 OT,"6'6""",300,,,0,2019,,,Arizona State,C.Tucker,Philadelphia Eagles,2020
OT,Julian Good-Jones,,67,#226 OT,"6'5""",314,23,3/1/97,0,2020,,,,J.Good-Jones,Philadelphia Eagles,2020
OT,Prince Tega Wanogho,,67,#226 OT,"6'5""",308,,,0,2020,6,210,Auburn,P.Tega,Philadelphia Eagles,2020
OT,Jordan Mailata,68,67,#226 OT,"6'8""",345,23,3/30/97,3,2018,7,233,No College,J.Mailata,Philadelphia Eagles,2020
DT,Javon Hargrave,93,83,#15 DT,"6'1""",309,27,2/6/93,5,2016,3,89,South Carolina State,J.Hargrave,Philadelphia Eagles,2020
DT,Anthony Rush,66,72,#112 DT,"6'4""",354,23,8/31/96,2,2019,,,Alabama-Birmingham,A.Rush,Philadelphia Eagles,2020
DT,Albert Huggins,76,72,#112 DT,"6'3""",305,22,6/26/97,1,2019,,,Clemson,A.Huggins,Philadelphia Eagles,2020
DT,Bruce Hector,90,69,#164 DT,"6'2""",296,25,10/6/94,2,2018,,,South Florida,B.Hector,Philadelphia Eagles,2020
DT,Hassan Ridgeway,98,68,#201 DT,"6'3""",303,25,11/1/94,5,2016,4,116,Texas,H.Ridgeway,Philadelphia Eagles,2020
DE,Fletcher Cox,91,95,#2 DE,"6'4""",298,29,12/12/90,9,2012,1,12,Mississippi State,F.Cox,Philadelphia Eagles,2020
DE,Malik Jackson,97,76,#65 DE,"6'5""",284,30,1/10/90,9,2012,5,137,Tennessee,M.Jackson,Philadelphia Eagles,2020
DE,Derek Barnett,96,76,#65 DE,"6'3""",259,23,6/24/96,4,2017,1,14,Tennessee,D.Barnett,Philadelphia Eagles,2020
DE,Shareef Miller,51,75,#78 DE,"6'4""",254,23,3/13/97,2,2019,4,138,Penn State,S.Miller,Philadelphia Eagles,2020
DE,Daeshon Hall,74,67,#271 DE,"6'5""",265,25,6/13/95,4,2017,3,77,Texas A&M,D.Hall,Philadelphia Eagles,2020
DE,Matt Leo,,67,#271 DE,"6'7""",273,28,5/7/92,0,2020,,,Iowa State,M.Leo,Philadelphia Eagles,2020
LB,Brandon Graham,55,86,#17 LB,"6'1""",274,32,4/2/88,11,2010,1,13,Michigan,B.Graham,Philadelphia Eagles,2020
LB,Jatavis Brown,53,72,#202 LB,"6'0""",219,26,2/17/94,5,2016,5,175,Akron,J.Brown,Philadelphia Eagles,2020
LB,Genard Avery,58,72,#202 LB,"6'0""",248,25,4/25/95,3,2018,5,150,Memphis,G.Avery,Philadelphia Eagles,2020
LB,Alex Singleton,49,69,#295 LB,"6'2""",242,26,12/6/93,2,2015,,,Montana State,A.Singleton,Philadelphia Eagles,2020
LB,T.J. Edwards,57,68,#377 LB,"6'0""",230,23,8/11/96,2,2019,,,Wisconsin,T.Edwards,Philadelphia Eagles,2020
LB,Josh Sweat,94,68,#377 LB,"6'5""",251,23,3/28/97,3,2018,4,130,Florida State,J.Sweat,Philadelphia Eagles,2020
LB,Davion Taylor,,67,#478 LB,"6'0""",228,21,8/4/98,0,2020,3,103,Colorado,D.Taylor,Philadelphia Eagles,2020
LB,Joe Ostman,95,67,#478 LB,"6'2""",248,24,7/11/95,2,2018,,,Central Michigan,J.Ostman,Philadelphia Eagles,2020
LB,Shaun Bradley,,67,#478 LB,"6'1""",235,,,0,2020,6,196,Temple,S.Bradley,Philadelphia Eagles,2020
LB,Duke Riley,50,67,#478 LB,"6'1""",231,25,8/8/94,4,2017,3,75,LSU,D.Riley,Philadelphia Eagles,2020
LB,Casey Toohill,,67,#478 LB,"6'4""",250,,,0,2020,7,233,Stanford,C.Toohill,Philadelphia Eagles,2020
LB,Dante Olson,0,67,#478 LB,"6'2""",237,,,,2020,,,,D.Olson,Philadelphia Eagles,2020
CB,Darius Slay,24,88,#13 CB,"6'0""",190,29,12/31/90,8,2013,2,36,Mississippi State,D.Slay,Philadelphia Eagles,2020
CB,Nickell Robey,31,83,#34 CB,"5'7""",169,28,1/16/92,8,2013,,,USC,N.Robey,Philadelphia Eagles,2020
CB,Trevor Williams,0,77,#71 CB,"6'0""",195,26,9/14/93,5,2016,,,Penn State,T.Williams,Philadelphia Eagles,2020
CB,Cre'von Leblanc,34,76,#90 CB,"5'10""",192,25,7/24/94,5,2016,,,Florida Atlantic,C.Leblanc,Philadelphia Eagles,2020
CB,Avonte Maddox,29,76,#90 CB,"5'9""",184,24,3/30/96,3,2018,4,125,Pittsburgh,A.Maddox,Philadelphia Eagles,2020
CB,Sidney Jones,22,74,#139 CB,"6'0""",186,24,5/22/96,3,2017,2,43,Washington,S.Jones,Philadelphia Eagles,2020
CB,Rasul Douglas,32,72,#181 CB,"6'2""",209,24,8/28/95,4,2017,3,99,West Virginia,R.Douglas,Philadelphia Eagles,2020
CB,Craig James,39,69,#241 CB,"5'10""",193,24,4/28/96,2,2018,,,Southern Illinois,C.James,Philadelphia Eagles,2020
CB,Tremon Smith,38,69,#241 CB,"6'0""",186,23,7/19/96,3,2018,6,196,Central Arkansas,T.Smith,Philadelphia Eagles,2020
CB,Grayland Arnold,,67,#386 CB,"5'9""",186,,,0,2020,,,,G.Arnold,Philadelphia Eagles,2020
CB,Michael Jacquet III,,67,#386 CB,"6'1""",195,23,1/28/97,0,2020,,,Louisiana,M.Jacquet,Philadelphia Eagles,2020
CB,Elijah Riley,,67,#386 CB,"5'11""",209,,,0,2020,,,,E.Riley,Philadelphia Eagles,2020
SS,Will Parks,28,74,#48 SS,"6'0""",211,25,7/28/94,5,2016,6,219,Arizona,W.Parks,Philadelphia Eagles,2020
SS,Rudy Ford,36,67,#141 SS,"5'11""",205,25,10/31/94,3,2017,6,208,Auburn,R.Ford,Philadelphia Eagles,2020
SS,K'Von Wallace,,67,#141 SS,"5'11""",206,22,7/24/97,0,2020,4,127,Clemson,K.Wallace,Philadelphia Eagles,2020
FS,Rodney McLeod,23,74,#57 FS,"5'11""",183,30,6/22/90,9,2012,,,Virginia,R.McLeod,Philadelphia Eagles,2020
FS,Jalen Mills,21,72,#69 FS,"6'0""",191,26,4/5/94,5,2016,7,233,LSU,J.Mills,Philadelphia Eagles,2020
FS,Nathan Gerry,47,70,#86 FS,"6'2""",218,25,2/22/95,4,2017,5,184,Nebraska,N.Gerry,Philadelphia Eagles,2020
S,Marcus Epps,37,71,#6 S,"6'0""",197,24,1/26/96,2,2019,6,191,Wyoming,M.Epps,Philadelphia Eagles,2020
LS,Rick Lovato,45,,,"6'2""",233,27,9/8/92,4,2015,,,Old Dominion,R.Lovato,Philadelphia Eagles,2020
P,Cameron Johnston,1,71,#46 P,"6'0""",197,28,2/23/92,3,2017,,,Ohio State,C.Johnston,Philadelphia Eagles,2020
PK,Jake Elliott,4,72,#44 PK,"5'9""",167,25,1/20/95,4,2017,5,153,Memphis,J.Elliott,Philadelphia Eagles,2020
QB,Carson Wentz,11,84,#11 QB,"6'5""",237,27,12/29/92,5,2016,1,2,North Dakota State,C.Wentz,Philadelphia Eagles,2019
QB,Nate Sudfeld,7,67,#120 QB,"6'6""",236,26,10/6/93,5,2016,6,187,Indiana,N.Sudfeld,Philadelphia Eagles,2019
QB,Kyle Lauletta,8,67,#120 QB,"6'3""",222,25,3/16/95,2,2018,4,108,Richmond,K.Lauletta,Philadelphia Eagles,2019
